StoreID,upc,Qty,sku,pack,uom,StoreProductName,StoreDescription,Price,sprice,Start,End,tax,altupc1,altupc2,altupc3,altupc4,altupc5
12319,#857416200131,17,#210000008106,1,,"Hoopes Napa Valley Cabernet Sauvignon, 2019","Hoopes Napa Valley Cabernet Sauvignon, 2019",64.99,0,,,0,,,,,
12319,#616003119658,0,#210000008107,1,,Zing Zang Mango Margarita 32oz,Zing Zang Mango Margarita 32oz,9.99,0,,,0,,,,,
12319,#812770020580,1,#210000008108,1,,"San Polino Brunello di Montalcino Helicrysum, 2018","San Polino Brunello di Montalcino Helicrysum, 2018",122.99,0,,,0,,,,,
12319,#812770020504,0,#210000008109,1,,"San Polino Brunello di Montalcino Riserva, 2016","San Polino Brunello di Montalcino Riserva, 2016",184.99,0,,,0,,,,,
12319,#8052109290006,0,#210000008110,1,,Cordiali Prosecco DOC Extra Dry,Cordiali Prosecco DOC Extra Dry,21.99,0,,,0,,,,,
12319,#898627001674,11,#210000008111,1,,2023 Lagrimas Del Valle El Sabino Plata Tequila 750mL,2023 Lagrimas Del Valle El Sabino Plata Tequila 750mL,74.99,0,,,0,,,,,
12319,#898627001681,0,#210000008112,1,,2023 Lagrimas Del Valle El Sabino Reposado Tequila 750mL,2023 Lagrimas Del Valle El Sabino Reposado Tequila 750mL,82.99,0,,,0,,,,,
12319,#088004004897,1,#210000008113,1,,Harlen D. Wheatley Clix Vodka 750mL,Harlen D. Wheatley Clix Vodka 750mL,330.99,0,,,0,,,,,
12319,#088004041571,0,#210000008114,1,,Platinum 10x Vodka 375mL,Platinum 10x Vodka 375mL,9.99,0,,,0,,,,,
12319,#088573123029,4,#210000008115,1,,Shiner Craft Gin 750mL,Shiner Craft Gin 750mL,32.99,0,,,0,,,,,
12319,#088573123012,6,#210000008116,1,,Shiner Craft Vodka 750mL,Shiner Craft Vodka 750mL,26.99,0,,,0,,,,,
12319,#649185020818,7,#210000008117,1,,2013 Le Sauternes De Castelnau,2013 Le Sauternes De Castelnau,22.99,0,,,0,,,,,
12319,#850030769893,1,#210000008118,1,,Nosotros Anejo Tequila 750mL,Nosotros Anejo Tequila 750mL,119.99,0,,,0,,,,,
12319,#850041804163,0,#210000008119,1,,Good Boy Vodka 8pk Variety,Good Boy Vodka 8pk Variety,23.99,0,,,0,,,,,
12319,#811538010917,15,#210000008120,1,,Jose Cuervo Especial Silver Tequila 375mL,Jose Cuervo Especial Silver Tequila 375mL,16.99,0,,,0,,,,,
12319,#851738004125,6,#210000008121,1,,Suerte Margarita Cocktails 4pk Cans,Suerte Margarita Cocktails 4pk Cans,17.99,0,,,0,,,,,
12319,#851738004132,4,#210000008122,1,,Suerte Paloma Cocktails 4pk Cans,Suerte Paloma Cocktails 4pk Cans,17.99,0,,,0,,,,,
12319,#085000037652,0,#210000008123,1,,Rum Chata Pineapple Cream Liqueur 750mL,Rum Chata Pineapple Cream Liqueur 750mL,29.99,0,,,0,,,,,
12319,#085000007464,24,#210000008124,1,,Rum Chata Pineapple Cream Liqueur 50mL,Rum Chata Pineapple Cream Liqueur 50mL,2.49,0,,,0,,,,,
12319,#5060392230572,4,#210000008125,1,,Rock Rose Premium Scottish Navy Strength Gin 750mL,Rock Rose Premium Scottish Navy Strength Gin 750mL,52.99,0,,,0,,,,,
12319,#5060392230565,0,#210000008126,1,,Rock Rose Premium Scottish Original Gin 750mL,Rock Rose Premium Scottish Original Gin 750mL,46.99,0,,,0,,,,,
12319,#5600844971815,8,#210000008127,1,,"Diwine Tinto Douro DOC, 2020","Diwine Tinto Douro DOC, 2020",19.99,0,,,0,,,,,
12319,#7503026004265,6,#210000008128,1,,Don Vicente Extra Anejo 750mL,Don Vicente Extra Anejo 750mL,169.99,0,,,0,,,,,
12319,#5600781950058,0,#210000008129,1,,Obra Prima Vinho Verde,Obra Prima Vinho Verde,12.99,0,,,0,,,,,
12319,#197644266265,7,#210000008130,1,,Silver Star Ranch Coffee 750mL,Silver Star Ranch Coffee 750mL,39.99,0,,,0,,,,,
12319,#082000800972,0,#210000008131,1,,Lone River Ranch Rita Variety 12pk Cans,Lone River Ranch Rita Variety 12pk Cans,21.99,0,,,0,,,,,
12319,#088076186880,0,#210000008132,1,,Casamigos Jalapeno Blanco Tequila 750mL,Casamigos Jalapeno Blanco Tequila 750mL,59.99,0,,,0,,,,,
12319,#663239200193,0,#210000008133,1,,"Wakatake Junmai Daiginjo ""Onikoroshi Demon Slayer"" Sake 1.8L","Wakatake Junmai Daiginjo ""Onikoroshi Demon Slayer"" Sake 1.8L",99.99,0,,,0,,,,,
12319,#080686008064,0,#210000008134,1,,On The Rocks Blue Hawaiian 375mL,On The Rocks Blue Hawaiian 375mL,15.99,0,,,0,,,,,
12319,#840045200696,-1,#210000008135,1,,Rogue Peppermint 6mg,Rogue Peppermint 6mg,9.98,0,,,0,,,,,
12319,#840045200931,0,#210000008136,1,,Rogue Cinnamon 6mg,Rogue Cinnamon 6mg,9.98,0,,,0,,,,,
12319,#840045200870,0,#210000008137,1,,Rogue Spearmint 6mg,Rogue Spearmint 6mg,9.98,0,,,0,,,,,
12319,#840045200818,0,#210000008138,1,,Rogue Berry 6mg,Rogue Berry 6mg,9.98,0,,,0,,,,,
12319,#840045201112,0,#210000008139,1,,Rogue Apple 6mg,Rogue Apple 6mg,9.98,0,,,0,,,,,
12319,#840045201297,-2,#210000008140,1,,Rogue Mango 6mg,Rogue Mango 6mg,9.98,0,,,0,,,,,
12319,#840045201174,0,#210000008141,1,,Rogue Honey Lemon 6mg,Rogue Honey Lemon 6mg,9.98,0,,,0,,,,,
12319,#840045208340,0,#210000008142,1,,Rogue Frost 6mg,Rogue Frost 6mg,9.98,0,,,0,,,,,
12319,#840045208227,0,#210000008143,1,,Rogue Citrus 6mg,Rogue Citrus 6mg,9.98,0,,,0,,,,,
12319,#022000289735,-2,#210000008144,1,,Skittles Sour Gummies,Skittles Sour Gummies,5.49,0,,,0,,,,,
12319,#810125436727,4,#210000008145,1,,Geek Bar Pulse Grape B - Pop,Geek Bar Pulse Grape B - Pop,24.99,0,,,0,,,,,
12319,#810125437014,-1,#210000008146,1,,Geek Bar Pulse OMG B - Pop,Geek Bar Pulse OMG B - Pop,24.99,0,,,0,,,,,
12319,#5056716404583,0,#210000008147,1,,Lost Mary Baja Splash,Lost Mary Baja Splash,28.99,0,,,0,,,,,
12319,#5056716404699,0,#210000008148,1,,Lost Mary Strawmelon Peach,Lost Mary Strawmelon Peach,28.99,0,,,0,,,,,
12319,#5056716404637,0,#210000008149,1,,Lost Mary Citrus Sunrise,Lost Mary Citrus Sunrise,28.99,0,,,0,,,,,
12319,#5056716404675,0,#210000008150,1,,Lost Mary Strawberry Kiwi,Lost Mary Strawberry Kiwi,28.99,0,,,0,,,,,
12319,#5056716404712,0,#210000008151,1,,Lost Mary Watermelon Ice,Lost Mary Watermelon Ice,28.99,0,,,0,,,,,
12319,#5056716404651,0,#210000008152,1,,Lost Mary Miami Mint,Lost Mary Miami Mint,28.99,0,,,0,,,,,
12319,#5056716404286,0,#210000008153,1,,Lost Mary Blackberry Cherry Lemon,Lost Mary Blackberry Cherry Lemon,28.99,0,,,0,,,,,
12319,#850524003298,2,#210000008154,1,,Mendocino Spirits Dry Gin 750mL,Mendocino Spirits Dry Gin 750mL,38.99,0,,,0,,,,,
12319,#087229237059,0,#210000008155,1,,Mazzini Dry Vermouth 750mL,Mazzini Dry Vermouth 750mL,32.99,0,,,0,,,,,
12319,#087229237035,2,#210000008156,1,,Mazzini Sweet Vermouth 750mL,Mazzini Sweet Vermouth 750mL,32.99,0,,,0,,,,,
12319,#811538010955,84,#210000008157,1,,Jose Cuervo Especial Silver Tequila 50mL,Jose Cuervo Especial Silver Tequila 50mL,2.49,0,,,0,,,,,
12319,#007524922320,1,#210000008158,1,,"Weingut Friedrich Wilhelm Gymnasium Schiefer Riesling, 2021","Weingut Friedrich Wilhelm Gymnasium Schiefer Riesling, 2021",22.99,0,,,0,,,,,
12319,#051497122201,2,#210000008159,1,,Grulani Mezcal Espadin 750mL,Grulani Mezcal Espadin 750mL,84.99,0,,,0,,,,,
12319,#051497122225,3,#210000008160,1,,Grulani Mezcal Tobala 750mL,Grulani Mezcal Tobala 750mL,112.99,0,,,0,,,,,
12319,#051497122232,3,#210000008161,1,,Grulani Mezcal Tepeztate 750mL,Grulani Mezcal Tepeztate 750mL,114.99,0,,,0,,,,,
12319,#852318006379,5,#210000008162,1,,Liquid Alchemist Grenadine Syrup 375mL,Liquid Alchemist Grenadine Syrup 375mL,19.99,0,,,0,,,,,
12319,#721094400018,0,#210000008163,1,,Goslings Peach Ginger Beer 6pk Cans,Goslings Peach Ginger Beer 6pk Cans,12.99,0,,,0,,,,,
12319,#856177008048,9,#210000008164,1,,"William Chris Mary Ruth White Blend, 2023","William Chris Mary Ruth White Blend, 2023",32.99,0,,,0,,,,,
12319,#810125437038,-1,#210000008165,1,,Geek Bar Pulse Orange Creamsicle 7500,Geek Bar Pulse Orange Creamsicle 7500,24.99,0,,,0,,,,,
12319,#810125434884,0,#210000008166,1,,Geek Bar Pulse Pink Lemonade 7500,Geek Bar Pulse Pink Lemonade 7500,24.99,0,,,0,,,,,
12319,#8410419102592,16,#210000008167,1,,Aromas de Turis Red Sangria 1L,Aromas de Turis Red Sangria 1L,18.99,0,,,0,,,,,
12319,#892339002912,0,#210000008168,1,,Doktor Strawberry Moscato,Doktor Strawberry Moscato,14.99,0,,,0,,,,,
12319,#3496650000038,3,#210000008169,1,,"Chateau Coupe-Roses Minervoirs Rose Fremillant, 2022","Chateau Coupe-Roses Minervoirs Rose Fremillant, 2022",22.99,0,,,0,,,,,
12319,#185554000710,4,#210000008170,1,,"Biokult Naken, 2021","Biokult Naken, 2021",22.99,0,,,0,,,,,
12319,#794504295207,10,#210000008171,1,,"Pedernales Cellars Cuvee 1853, 2020","Pedernales Cellars Cuvee 1853, 2020",28.99,0,,,0,,,,,
12319,#8437002774356,5,#210000008172,1,,Pujanza Norte 2017,Pujanza Norte 2017,59.99,0,,,0,,,,,
12319,#086208360061,17,#210000008173,1,,Monopolowa Dry Gin 50mL,Monopolowa Dry Gin 50mL,2.69,0,,,0,,,,,
12319,#860009837720,3,#210000008174,1,,James E. Pepper Barrel Proof 750 mL,James E. Pepper Barrel Proof 750 mL,66.99,0,,,0,,,,,
12319,#859481003860,6,#210000008175,1,,"Criss Cross Cabernet Sauvignon, 2021","Criss Cross Cabernet Sauvignon, 2021",16.99,0,,,0,,,,,
12319,#083664868971,0,#210000008177,1,,Milagro Anejo Tequila 750 mL,Milagro Anejo Tequila 750 mL,52.99,0,,,0,,,,,
12319,#7500464693907,3,#210000008178,1,,Carabuena Blanco 750mL,Carabuena Blanco 750mL,52.99,0,,,0,,,,,
12319,#657467531976,0,#210000008179,1,,High Horse Triple Sec 750mL,High Horse Triple Sec 750mL,24.99,0,,,0,,,,,
12319,#878448004665,0,#210000008180,1,,2023 Mouton Cadet Mathilde Merlot Rose,2023 Mouton Cadet Mathilde Merlot Rose,19.99,0,,,0,,,,,
12319,#878448004894,0,#210000008181,1,,2023 Mouton Cadet Nathan Sauvignon Blanc,2023 Mouton Cadet Nathan Sauvignon Blanc,19.99,0,,,0,,,,,
12319,#8436037401053,0,#210000008182,1,,2021 Bodega Lanzaga Rioja Corriente,2021 Bodega Lanzaga Rioja Corriente,26.99,0,,,0,,,,,
12319,#8436037401039,9,#210000008183,1,,"Bodega Lanzaga 'LZ' Rioja, 2021","Bodega Lanzaga 'LZ' Rioja, 2021",28.99,0,,,0,,,,,
12319,#842094181476,0,#210000008184,1,,Cheers 3-Pack Small Gift Bag Set by Cakewalk,Cheers 3-Pack Small Gift Bag Set by Cakewalk,2.99,0,,,0,,,,,
12319,#842094150915,13,#210000008185,1,,True Red Plastic 1.5oz Shot Cups 20pk,True Red Plastic 1.5oz Shot Cups 20pk,2.99,0,,,0,,,,,
12319,#842094160747,0,#210000008186,1,,Cakewalk Sugar & Striped Cup 9oz 8pk,Cakewalk Sugar & Striped Cup 9oz 8pk,2.99,0,,,0,,,,,
12319,#842094151769,10,#210000008187,1,,Tutti Drink Floaties by Blush 2pk,Tutti Drink Floaties by Blush 2pk,8.99,0,,,0,,,,,
12319,#876718005817,5,#210000008188,1,,Square Slate Coasters by Twine Set Of 4,Square Slate Coasters by Twine Set Of 4,10.99,0,,,0,,,,,
12319,#089924335672,0,#210000008189,1,,Yuengling Golden Pilsner 6pk Bottles,Yuengling Golden Pilsner 6pk Bottles,11.53,0,,,0,,,,,
12319,#034100516451,0,#210000008190,1,,Leinenkugels Summer Shandy 24oz Can,Leinenkugels Summer Shandy 24oz Can,2.69,0,,,0,,,,,
12319,#754527000226,18,#210000008191,1,,New Belgium Fat Tire Ale 6pk Cans,New Belgium Fat Tire Ale 6pk Cans,11.78,0,,,0,,,,,
12319,#016000505384,-1,#210000008192,1,,Gardetto’s Chipotle Cheddar,Gardetto’s Chipotle Cheddar,5.79,0,,,0,,,,,
12319,#858604005484,0,#210000008193,1,,Austin Eastciders Pina Colada 6pk Cans,Austin Eastciders Pina Colada 6pk Cans,12.99,0,,,0,,,,,
12319,#810125435782,0,#210000008194,1,,Geek Bar Meloso Coconut Shake 9000,Geek Bar Meloso Coconut Shake 9000,28.99,0,,,0,,,,,
12319,#07478341,0,#210000008195,1,,Perrier Carbonated Water,Perrier Carbonated Water,2.89,0,,,0,,,,,
12319,#810125435805,0,#210000008196,1,,Geek Bar Meloso Meta Moon 9000,Geek Bar Meloso Meta Moon 9000,28.99,0,,,0,,,,,
12319,#810125435720,0,#210000008197,1,,Geek Bar Meloso Purple Haze 9000,Geek Bar Meloso Purple Haze 9000,28.99,0,,,0,,,,,
12319,#810125434662,-4,#210000008198,1,,Geek Bar Pulse Sour Apple Ice,Geek Bar Pulse Sour Apple Ice,24.99,0,,,0,,,,,
12319,#085000038963,11,#210000008199,1,,High Noon Iced Tea 8pk Variety,High Noon Iced Tea 8pk Variety,23.99,0,,,0,,,,,
12319,#850052711276,16,#210000008200,1,,SoonHari Peach Soju 375mL,SoonHari Peach Soju 375mL,6.99,0,,,0,,,,,
12319,#850052711290,21,#210000008201,1,,SoonHari Strawberry Soju 375mL,SoonHari Strawberry Soju 375mL,6.99,0,,,0,,,,,
12319,#5060548630041,18,#210000008202,1,,2023 Res Fortes Cotes-du-Roussillon Blanc,2023 Res Fortes Cotes-du-Roussillon Blanc,21.99,0,,,0,,,,,
12319,#080692951606,0,#210000008203,1,,Steady Jet Torch Lighter,Steady Jet Torch Lighter,6.99,0,,,0,,,,,
12319,#8412449104867,2,#210000008204,1,,La Guita Manzanilla Pasada En Rama 500mL,La Guita Manzanilla Pasada En Rama 500mL,34.99,0,,,0,,,,,
12319,#8412449105284,0,#210000008205,1,,Don Gonzalo Valdespino Sherry Oloroso VOS 20yr 500mL,Don Gonzalo Valdespino Sherry Oloroso VOS 20yr 500mL,42.99,0,,,0,,,,,
12319,#8412449102399,3,#210000008206,1,,La Guita Manzanilla Sherry 750mL,La Guita Manzanilla Sherry 750mL,19.99,0,,,0,,,,,
12319,#810073082670,0,#210000008207,1,,Cann Ginger Lemongrass 8oz Single Can,Cann Ginger Lemongrass 8oz Single Can,6.99,0,,,0,,,,,
12319,#810073082748,0,#210000008208,1,,CANN Pineapple Jalapeño 8oz Single Can,CANN Pineapple Jalapeño 8oz Single Can,6.99,0,,,0,,,,,
12319,#038000183690,0,#210000008209,1,,Pringles BBQ 2.5oz,Pringles BBQ 2.5oz,3.29,0,,,0,,,,,
12319,#038000169113,0,#210000008210,1,,Pringles Pizza 2.5oz,Pringles Pizza 2.5oz,3.29,0,,,0,,,,,
12319,#628451773894,10,#210000008211,1,,Empress 1908 Cucumber Lemon Gin 750mL,Empress 1908 Cucumber Lemon Gin 750mL,48.99,0,,,0,,,,,
12319,#850045946005,0,#210000008212,1,,Lyla & Kennedy Rose 750mL,Lyla & Kennedy Rose 750mL,14.99,0,,,0,,,,,
12319,#748252695413,7,#210000008213,1,,"Luli Chardonnay, 2023","Luli Chardonnay, 2023",29.99,0,,,0,,,,,
12319,#087116004382,82,#210000008214,1,,Prairie Watermelon Cucumber & Lime Vodka 50mL,Prairie Watermelon Cucumber & Lime Vodka 50mL,1.99,0,,,0,,,,,
12319,#018200203381,9,#210000008215,1,,Nutrl Cranberry Variety 8pk,Nutrl Cranberry Variety 8pk,19.49,0,,,0,,,,,
12319,#850024758032,0,#210000008216,1,,TONIK Hemp-Infused Berry Dragonfruit,TONIK Hemp-Infused Berry Dragonfruit,4.99,0,,,0,,,,,
12319,#851091006217,0,#210000008217,1,,Buzzballs Biggies Strawberry'Rita 1.75L,Buzzballs Biggies Strawberry'Rita 1.75L,24.99,0,,,0,,,,,
12319,#7503027709619,4,#210000008218,1,,Sweet Gwendoline French Gin 750mL,Sweet Gwendoline French Gin 750mL,42.99,0,,,0,,,,,
12319,#889392001341,9,#210000008219,1,,Celsius Astro Vibe 12oz,Celsius Astro Vibe 12oz,3.5,0,,,0,,,,,
12319,#852282002797,2,#210000008220,1,,"Zaha Tunuyan-Mendoza Chardonnay, 2021","Zaha Tunuyan-Mendoza Chardonnay, 2021",24.99,0,,,0,,,,,
12319,#852282002902,3,#210000008221,1,,"Zaha Paraje Altamira-Mendoza Malbec, 2019","Zaha Paraje Altamira-Mendoza Malbec, 2019",38.99,0,,,0,,,,,
12319,#859481003488,5,#210000008222,1,,"Tigerstone Garnacha, 2021","Tigerstone Garnacha, 2021",31.99,0,,,0,,,,,
12319,#840045200665,0,#210000008223,1,,Rogue Peppermint 3mg,Rogue Peppermint 3mg,9.98,0,,,0,,,,,
12319,#840045200726,0,#210000008224,1,,Rogue Wintergreen 3mg,Rogue Wintergreen 3mg,9.98,0,,,0,,,,,
12319,#840045201143,0,#210000008225,1,,Rogue Honey Lemon 3mg,Rogue Honey Lemon 3mg,9.98,0,,,0,,,,,
12319,#840045201266,0,#210000008226,1,,Rogue Mango 3mg,Rogue Mango 3mg,9.98,0,,,0,,,,,
12319,#855022005324,4,#210000008227,1,,On! Citrus 8mg,On! Citrus 8mg,9.98,0,,,0,,,,,
12319,#855022005331,5,#210000008228,1,,On! Coffee 8mg,On! Coffee 8mg,9.98,0,,,0,,,,,
12319,#855022005348,-4,#210000008229,1,,On! Cinnamon 8mg,On! Cinnamon 8mg,9.98,0,,,0,,,,,
12319,#855022005294,2,#210000008230,1,,On! Wintergreen 8mg,On! Wintergreen 8mg,9.98,0,,,0,,,,,
12319,#855022005300,2,#210000008231,1,,On! Mint 8mg,On! Mint 8mg,9.98,0,,,0,,,,,
12319,#840170600699,0,#210000008232,1,,Velo Black Cherry 7mg,Velo Black Cherry 7mg,9.98,0,,,0,,,,,
12319,#840170600781,0,#210000008233,1,,Velo Citrus Burst 7mg,Velo Citrus Burst 7mg,9.98,0,,,0,,,,,
12319,#716165174011,13,#210000008234,1,,Raw Classic Papers,Raw Classic Papers,3.29,0,,,0,,,,,
12319,#034000214600,-1,#210000008235,1,,Hersheys Dipped Pretzels 4.25oz,Hersheys Dipped Pretzels 4.25oz,4.99,0,,,0,,,,,
12319,#872181000540,-2,#210000008236,1,,Flipz White Fudge Pretzels 5oz,Flipz White Fudge Pretzels 5oz,5.49,0,,,0,,,,,
12319,#034000229178,0,#210000008237,1,,Reeses Big Cup W/ Puffs,Reeses Big Cup W/ Puffs,3.49,0,,,0,,,,,
12319,#03801206,0,#210000008238,1,,Special K Brownie Batter Protien Bat,Special K Brownie Batter Protien Bat,3.19,0,,,0,,,,,
12319,#034000140268,0,#210000008239,1,,Hersheys Kisses W/ Almonds,Hersheys Kisses W/ Almonds,4.79,0,,,0,,,,,
12319,#816751023799,4,#210000008241,1,,Cutwater Lemon Drop Martini 4pk,Cutwater Lemon Drop Martini 4pk,13.99,0,,,0,,,,,
12319,#632565000036,0,#210000008242,1,,Fiji 1.5L,Fiji 1.5L,4.99,0,,,0,,,,,
12319,#850019127195,2,#210000008243,1,,Peticolas Thrilla In Brazilla Ale 4pk Cans,Peticolas Thrilla In Brazilla Ale 4pk Cans,16.99,0,,,0,,,,,
12319,#082000007036,11,#210000008244,1,,Crown Royal Single Malt 750mL,Crown Royal Single Malt 750mL,62.99,0,,,0,,,,,
12319,#7503044266508,7,#210000008245,1,,"Mezcalosfera Espadin, Don Jose Cortes 750mL","Mezcalosfera Espadin, Don Jose Cortes 750mL",33.99,0,,,0,,,,,
12319,#7503044266515,3,#210000008246,1,,"Mezcalosfera Madrecuishe, Meliton Jarquin 750mL","Mezcalosfera Madrecuishe, Meliton Jarquin 750mL",119.99,0,,,0,,,,,
12319,#7503044266430,3,#210000008247,1,,"Mezcalosfera Tepextate, Don Emiliano Santas 750mL","Mezcalosfera Tepextate, Don Emiliano Santas 750mL",129.99,0,,,0,,,,,
12319,#652778001002,3,#210000008250,1,,Quilmes Argentinian Pale Lager 6pk Bottles,Quilmes Argentinian Pale Lager 6pk Bottles,16.99,0,,,0,,,,,
12319,#033544001738,0,#210000008251,1,,Pacifico 18pk Cans,Pacifico 18pk Cans,29.99,0,,,0,,,,,
12319,#858604005996,0,#210000008255,1,,Austin Eastciders Imperial Series Watermelon 4pk Cans,Austin Eastciders Imperial Series Watermelon 4pk Cans,9.99,0,,,0,,,,,
12319,#0856972005167,11,#210000008256,1,,Bittermens Xocolatl Mole Bitters 5oz,Bittermens Xocolatl Mole Bitters 5oz,24.99,0,,,0,,,,,
12319,#852282002889,19,#210000008257,1,,"Wapisa Sauvignon Blanc, 2023","Wapisa Sauvignon Blanc, 2023",19.99,0,,,0,,,,,
12319,#6009655070677,-3,#210000008258,1,,Remhoogte First Light Chenin Blanc 2022,Remhoogte First Light Chenin Blanc 2022,18.99,0,,,0,,,,,
12319,#810125439100,-1,#210000008259,1,,Geek Bar Pulse Frozen Pina Colada,Geek Bar Pulse Frozen Pina Colada,24.99,0,,,0,,,,,
12319,#088004055912,0,#210000008262,1,,Siete Leguas Decadas Blanco 750mL,Siete Leguas Decadas Blanco 750mL,139.99,0,,,0,,,,,
12319,#088076189355,2,#210000008263,1,,Don Julio 1942 375mL,Don Julio 1942 375mL,119.99,0,,,0,,,,,
12319,#082000805564,2,#210000008264,1,,Crown Royal Variety 8 Pack,Crown Royal Variety 8 Pack,18.99,0,,,0,,,,,
12319,#082000806554,0,#210000008265,1,,Smirnoff Smash Vodka Soda 8pk,Smirnoff Smash Vodka Soda 8pk,16.99,0,,,0,,,,,
12319,#082000806165,29,#210000008266,1,,Smirnoff Spicy Tamarind 375 mL,Smirnoff Spicy Tamarind 375 mL,9.99,0,,,0,,,,,
12319,#086003267084,0,#210000008267,1,,High West High Country 750mL,High West High Country 750mL,94.99,0,,,0,,,,,
12319,#850059701003,10,#210000008268,1,,Weber Ranch Vodka 750mL,Weber Ranch Vodka 750mL,33.99,0,,,0,,,,,
12319,#893919001301,12,#210000008269,1,,Icelandic 33oz,Icelandic 33oz,4.49,0,,,0,,,,,
12319,#857750008509,0,#210000008270,1,,Manhattan Project Imperial Hoppenheimer West Coast IPA 6pk Cans,Manhattan Project Imperial Hoppenheimer West Coast IPA 6pk Cans,15.99,0,,,0,,,,,
12319,#657755000504,-1,#210000008271,1,,"Backsberg Sydney Back Chardonnay, 2020","Backsberg Sydney Back Chardonnay, 2020",19.99,0,,,0,,,,,
12319,#698545584149,4,#210000008273,1,,Upstate Cinnamon Vodka 750mL,Upstate Cinnamon Vodka 750mL,32.99,0,,,0,,,,,
12319,#840045200788,0,#210000008275,1,,Rogue Berry 3mg,Rogue Berry 3mg,9.98,0,,,0,,,,,
12319,#840045200757,0,#210000008276,1,,Rogue Wintergreen 6mg,Rogue Wintergreen 6mg,9.98,0,,,0,,,,,
12319,#850044751112,0,#210000008277,1,,XQS Fizzy Cola 6mg,XQS Fizzy Cola 6mg,9.98,0,,,0,,,,,
12319,#850044751075,-1,#210000008278,1,,XQS Tropical 6mg,XQS Tropical 6mg,9.98,0,,,0,,,,,
12319,#850044751037,0,#210000008279,1,,XQS Blueberry Mint 6mg,XQS Blueberry Mint 6mg,9.98,0,,,0,,,,,
12319,#02276908,5,#210000008280,1,,Altoids Arctic Peppermint 1.2oz,Altoids Arctic Peppermint 1.2oz,3.49,0,,,0,,,,,
12319,#012546315012,7,#210000008281,1,,Dentyne Ice Spearmint Gum 16 Pieces,Dentyne Ice Spearmint Gum 16 Pieces,2.99,0,,,0,,,,,
12319,#014800582215,7,#210000008282,1,,Real Lemon Juice 8oz,Real Lemon Juice 8oz,3.99,0,,,0,,,,,
12319,#889392001204,11,#210000008283,1,,Celsius Cosmic Vibe 12oz,Celsius Cosmic Vibe 12oz,3.5,0,,,0,,,,,
12319,#889392000900,3,#210000008284,1,,Celsius Oasis Vibe 120z,Celsius Oasis Vibe 120z,3.5,0,,,0,,,,,
12319,#889392001327,0,#210000008285,1,,Celsius Galaxy Vibe 12oz,Celsius Galaxy Vibe 12oz,3.5,0,,,0,,,,,
12319,#889392021417,0,#210000008286,1,,Celsius Arctic Vibe 120z,Celsius Arctic Vibe 120z,3.5,0,,,0,,,,,
12319,#889392021455,10,#210000008287,1,,Celsius Sparkling Strawberry Lemonade 12oz,Celsius Sparkling Strawberry Lemonade 12oz,3.5,0,,,0,,,,,
12319,#012000161155,-3,#210000008288,1,,Life Water 1L,Life Water 1L,2.99,0,,,0,,,,,
12319,#856184006310,4,#210000008289,1,,2022 Boen Chardonnay,2022 Boen Chardonnay,21.99,0,,,0,,,,,
12319,#850024202122,0,#210000008290,1,,Nosotros Reposado 50mL,Nosotros Reposado 50mL,5.25,0,,,0,,,,,
12319,#8437015842028,4,#210000008291,1,,2022 Lurretik Hondarrabi Zuri,2022 Lurretik Hondarrabi Zuri,29.99,0,,,0,,,,,
12319,#850001017107,0,#210000008292,1,,2023 The Austin Winery Vermentino,2023 The Austin Winery Vermentino,24.99,0,,,0,,,,,
12319,#699013000567,1,#210000008293,1,,Ron Zacapa Centenario XO 750mL,Ron Zacapa Centenario XO 750mL,134.99,0,,,0,,,,,
12319,#699013000956,0,#210000008294,1,,Ron Zacapa Edicion Negra 750mL,Ron Zacapa Edicion Negra 750mL,88.99,0,,,0,,,,,
12319,#088004025731,0,#210000008295,1,,Weller Reserve 1L,Weller Reserve 1L,69.99,0,,,0,,,,,
12319,#013700118302,0,#210000008296,1,,Hefty Party Cups 30 Count,Hefty Party Cups 30 Count,9.99,0,,,0,,,,,
12319,#850044615162,7,#210000008297,1,,Lady Bird Cactus Pear - Club Soda 4pk 8.5oz Bottles,Lady Bird Cactus Pear - Club Soda 4pk 8.5oz Bottles,9.99,0,,,0,,,,,
12319,#791163510061,0,#210000008298,1,,"Alta Marfa Picnic White, 2022","Alta Marfa Picnic White, 2022",26.99,0,,,0,,,,,
12319,#857750008547,0,#210000008299,1,,Manhattan Project Imperial Hoppenheimer 19.2oz,Manhattan Project Imperial Hoppenheimer 19.2oz,3.79,0,,,0,,,,,
12319,#853907005148,0,#210000008300,1,,4 Corners El Chingon 12pk Cans,4 Corners El Chingon 12pk Cans,19.99,0,,,0,,,,,
12319,#088573881028,0,#210000008301,1,,Shiner Prickly Pear 6pk Bottles,Shiner Prickly Pear 6pk Bottles,11.29,0,,,0,,,,,
12319,#857964002027,1,#210000008303,1,,Enchanted Rock Vodka 1.75L,Enchanted Rock Vodka 1.75L,39.99,0,,,0,,,,,
12319,#857964002218,2,#210000008304,1,,Texas Ranger Whiskey 1823 1.75L,Texas Ranger Whiskey 1823 1.75L,54.99,0,,,0,,,,,
12319,#198168472774,4,#210000008305,1,,Bennett Bitters Lavender Fields 4 fl oz,Bennett Bitters Lavender Fields 4 fl oz,21.99,0,,,0,,,,,
